dir_flip,sess_flip,chosen_pos_aligned,div_pos_aligned,stim_pos_aligned,true_class,pred_class,err_type,invalid,missed,purely_incorrect,signed_err,unsigned_err,dist_moved,normed_RT,uncertainty,stim_aligned_to_div,resp_aligned_to_div,stim_aligned_to_cntxt,resp_aligned_to_cntxt,thisN,thisTrialN,thisRepN,blockN,run,condition,trial_key,stim_file_pos,stim_pos,noise_pos,marker_init,shape,shape_order,div_pos,target_pos,subj_C0F1_val,subj_C1F0_val,target_file,img1_file,img2_file,block_start_resp.keys,block_start_resp.rt,block_start_resp.duration,marker.response,marker.rt,slider_resp.keys,slider_resp.rt,slider_resp.duration,submit_resp.keys,submit_resp.rt,submit_resp.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,block_start.started,block_start_text.started,block_start_resp.started,block_start.stopped,blocks.block_start_resp.keys,blocks.block_start_resp.rt,blocks.block_start_resp.duration,baseline.started,ISI1.started,baseline.stopped,stim.started,target_stim.started,target_stim.stopped,stim.stopped,delay.started,ISI2.started,delay.stopped,task.started,img1.started,img2.started,divider_line.started,slider_line.started,marker.started,slider_resp.started,submit_resp.started,task.stopped,positions,trials.marker.response,trials.marker.rt,trials.slider_resp.keys,trials.slider_resp.rt,trials.slider_resp.duration,trials.submit_resp.keys,trials.submit_resp.rt,trials.submit_resp.duration,anticipation.started,anticipation_text.started,anticipation_text.stopped,anticipation.stopped,feedback.started,no_resp_text.started,three_cross.started,no_resp_text.stopped,three_cross.stopped,feedback.stopped,valence,correct,outcome,one_coin.started,one_coin.stopped,one_cross.started,one_cross.stopped,three_coin.started,three_coin.stopped,block_end.started,block_end_text.started,block_end_resp.started,block_end.stopped,block_outcome,block_bonus,blocks.block_end_resp.keys,blocks.block_end_resp.rt,blocks.block_end_resp.duration,img1.stopped,img2.stopped,divider_line.stopped,slider_line.stopped,marker.stopped,slider_resp.stopped,submit_resp.stopped,subj,difficulty,sess_type,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 119,chosen_pos,Unnamed: 112,stim_ranks,resp_ranks
0.0,1.0,-0.076,0.2,-0.14,0,0,0,False,False,False,0.06400000000000002,0.06400000000000002,0.328,0.4112785207100586,False,-0.34,-0.276,0.34,0.276,37.0,37.0,0.0,5.0,2.0,rew_comp,196.0,2.7,0.14,1.0,-0.252,flat,curv_flat,-0.2,0.14,rew,pen,input_data/stims/Shape_2.70_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,0.3674662999999327,,,,['right'],[0.718278600000076],[None],up,1.3901213999999982,,3.0,0.0,3.0,0.0,0.0,37.0,37.0,36.0,964.5928621,,,,,,,,,964.5766132,0.000252699999919,965.6623263,965.6623738,965.6762955000002,966.6762837,966.6597559,966.6598518,0.0001005000001441,968.1439969,968.1450371,968.1596859,968.1596859,968.1596859,968.1596859,968.1596859,968.1596859,968.1596859,969.5605932,"[-0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.244, -0.236, -0.228, -0.22, -0.212, -0.204, -0.196, -0.188, -0.18, -0.172, -0.164, -0.156, -0.148, -0.14, -0.132, -0.124, -0.116, -0.108, -0.1, -0.092, -0.084, -0.076, -0.068, -0.06, -0.052, -0.044, -0.036, -0.028, -0.02, -0.012, -0.004, 0.004, 0.012, 0.02, 0.028, 0.036, 0.044, 0.052, 0.06, 0.068, 0.076]",,,['right'],[0.718278600000076],[None],up,1.3901213999999982,,969.5607405,969.5763878,969.8263892,969.8098777,969.8099248,969.8263892,,970.8263861,,970.8099028,pen,1.0,1.0,969.8263892,970.8263861,,,,,,,,,,,,,,,,,,,,,11,patients,B,2025-07-17_14h32.12.588,asymmetry_final,2024.2.4,60.0,2025-07-17 14h32.38.569890 -0600,,0.076,,3.5,7.0
0.0,1.0,0.02,0.2,-0.02,0,0,0,False,False,False,0.04,0.04,0.112,0.794043524590171,False,-0.22,-0.18,0.22,0.18,38.0,38.0,0.0,5.0,2.0,rew_comp,190.0,2.1,0.02,1.0,0.092,flat,curv_flat,-0.2,0.02,rew,pen,input_data/stims/Shape_2.10_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,0.3674662999999327,,,,"['right', 'left']","[0.424782900000082, 0.5767037000000528]","[None, None]",up,0.9687331000000086,,3.0,0.0,3.0,0.0,0.0,38.0,38.0,30.0,970.8263861,,,,,,,,,970.8101669,0.0002609999999094,971.6943482,971.6944427,971.7096825,972.7097922,972.6931961,972.6932962,0.0001033000000916,974.0768153,974.0779144,974.0931443,974.0931443,974.0931443,974.0931443,974.0931443,974.0931443,974.0931443,975.0771303,"[0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.1, 0.108, 0.116, 0.124, 0.132, 0.14, 0.14, 0.14, 0.14, 0.132, 0.124, 0.116, 0.108, 0.1, 0.092, 0.084, 0.076, 0.068, 0.06, 0.052, 0.044, 0.036, 0.028, 0.02, 0.012, 0.004, -0.004, -0.012, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02]",,,"['right', 'left']","[0.424782900000082, 0.5767037000000528]","[None, None]",up,0.9687331000000086,,975.0772738,975.0931597,975.343155,975.3266609,975.3267088,975.343155,,976.343172,,976.3266079,pen,1.0,1.0,975.343155,976.343172,,,,,,,,,,,,,,,,,,,,,11,patients,B,2025-07-17_14h32.12.588,asymmetry_final,2024.2.4,60.0,2025-07-17 14h32.38.569890 -0600,,-0.02,,9.5,13.0
0.0,1.0,-0.136,0.2,0.06,0,0,0,False,False,False,-0.196,0.196,0.21599999999999997,0.4848900442477792,True,-0.14,-0.336,0.14,0.336,39.0,39.0,0.0,5.0,2.0,rew_comp,186.0,1.7,-0.06,1.0,0.352,flat,curv_flat,-0.2,-0.06,rew,pen,input_data/stims/Shape_1.70_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,0.3674662999999327,,,,"['left', 'right', 'left']","[0.31186380000008285, 0.383875400000079, 0.807811700000002]","[None, None, None]",up,1.0958514999999809,,3.0,0.0,3.0,0.0,0.0,39.0,39.0,26.0,976.343172,,,,,,,,,976.3268688,0.0002570999999988,977.4115389,977.411586,977.4266037,978.4265773,978.410095,978.4101879,9.7200000027442e-05,979.8964725,979.8974171,979.9099993,979.9099993,979.9099993,979.9099993,979.9099993,979.9099993,979.9099993,981.0108595000002,"[0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.344, 0.336, 0.328, 0.32, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.304, 0.296, 0.288, 0.28, 0.272, 0.264, 0.256, 0.248, 0.24, 0.232, 0.224, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.208, 0.2, 0.192, 0.184, 0.176, 0.168, 0.16, 0.152, 0.144, 0.136, 0.136, 0.136, 0.136, 0.136, 0.136, 0.136, 0.136, 0.136]",,,"['left', 'right', 'left']","[0.31186380000008285, 0.383875400000079, 0.807811700000002]","[None, None, None]",up,1.0958514999999809,,981.0110122,981.0266091,981.2767144,981.2601426,981.2601887,981.2767144,,982.2767169,,982.2602024,pen,1.0,1.0,981.2767144,982.2767169,,,,,,,,,,,,,,,,,,,,,11,patients,B,2025-07-17_14h32.12.588,asymmetry_final,2024.2.4,60.0,2025-07-17 14h32.38.569890 -0600,,0.136,,13.5,5.0
0.0,1.0,-0.016,-0.0,0.3,1,0,-1,False,False,True,-0.316,0.316,0.248,0.3549025581395999,False,0.3,-0.016,0.3,-0.016,0.0,0.0,0.0,4.0,2.0,baseline,124.0,0.5,-0.3,3.0,-0.232,curv,curv_flat,0.0,-0.3,pen,rew,input_data/stims/Shape_0.50_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,0.2123469000000568,,,,['right'],[0.3955940000000737],[None],up,0.9156486000001678,,4.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,986.4434642,,986.181414,986.1935142,986.1935142,986.4103558000002,up,0.2123469000000568,,986.4307641,0.020390000000134,987.3146128,987.3147073,987.3268308000002,988.3267987000002,988.3103463,988.3104433,0.0001016999999592,989.7950572,989.7961108,989.8102875,989.8102875,989.8102875,989.8102875,989.8102875,989.8102875,989.8102875,990.7275367,"[-0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.224, -0.216, -0.208, -0.2, -0.192, -0.184, -0.176, -0.168, -0.16, -0.152, -0.144, -0.136, -0.128, -0.12, -0.112, -0.104, -0.096, -0.088, -0.08, -0.072, -0.064, -0.056, -0.048, -0.04, -0.032, -0.024, -0.016, -0.008, 0.0, 0.008, 0.016, 0.016]",,,['right'],[0.3955940000000737],[None],up,0.9156486000001678,,990.7277047,990.7435849,990.9935958,990.9770484,990.9770932,990.9935958,,991.9936208,,991.9770864,rew,0.0,-1.0,,,990.9935958,991.9936208,,,982.2716965,982.2767169,982.2767169,986.1770524,44.0,12.0,up,3.8891638000000057,,,,,,,,,11,patients,B,2025-07-17_14h32.12.588,asymmetry_final,2024.2.4,60.0,2025-07-17 14h32.38.569890 -0600,,0.016,,35.5,19.0
0.0,1.0,-0.084,-0.0,-0.34,0,0,0,False,False,False,0.256,0.256,0.10400000000000001,0.5626919298245475,False,-0.34,-0.084,0.34,0.084,1.0,1.0,0.0,4.0,2.0,baseline,156.0,3.7,0.34,1.0,-0.02,flat,curv_flat,0.0,0.34,rew,pen,input_data/stims/Shape_3.70_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,0.2123469000000568,,,,['right'],[0.43349389999980303],[None],up,0.6414687999999842,,4.0,0.0,4.0,0.0,0.0,1.0,1.0,36.0,991.9936208,,,,,,,,,991.9773457,0.0002669000000423,992.8622172,992.8622672,992.8769953,993.8770083,993.8604272,993.8605351,0.0001126000001931,995.2445561,995.2455149,995.2604188,995.2604188,995.2604188,995.2604188,995.2604188,995.2604188,995.2604188,995.9113024,"[-0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.012, -0.004, 0.004, 0.012, 0.02, 0.028, 0.036, 0.044, 0.052, 0.06, 0.068, 0.076, 0.084]",,,['right'],[0.43349389999980303],[None],up,0.6414687999999842,,995.9114334,995.9270458,996.1770222,996.1605324,996.1605774,996.1770222,,997.1770802,,997.1606011,pen,1.0,1.0,996.1770222,997.1770802,,,,,,,,,,,,,,,,,,,,,11,patients,B,2025-07-17_14h32.12.588,asymmetry_final,2024.2.4,60.0,2025-07-17 14h32.38.569890 -0600,,0.084,,3.5,7.5
0.0,1.0,-0.076,-0.0,-0.18,0,0,0,False,False,False,0.104,0.104,0.44,0.3848673777777852,True,-0.18,-0.076,0.18,0.076,2.0,2.0,0.0,4.0,2.0,baseline,148.0,2.9,0.18,1.0,-0.364,flat,curv_flat,0.0,0.18,rew,pen,input_data/stims/Shape_2.90_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,0.2123469000000568,,,,['right'],[0.8199277000001075],[None],up,1.7319032000000334,,4.0,0.0,4.0,0.0,0.0,2.0,2.0,28.0,997.1770802,,,,,,,,,997.1608666,0.0002669999998943,998.1956246,998.1956721,998.2105168,999.2105124,999.1939735,999.1940733,0.0001042000001234,1000.5797298,1000.5810236,1000.5939322000002,1000.5939322000002,1000.5939322000002,1000.5939322000002,1000.5939322000002,1000.5939322000002,1000.5939322000002,1002.3280866,"[-0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.356, -0.348, -0.34, -0.332, -0.324, -0.316, -0.308, -0.3, -0.292, -0.284, -0.276, -0.268, -0.26, -0.252, -0.244, -0.236, -0.228, -0.22, -0.212, -0.204, -0.196, -0.188, -0.18, -0.172, -0.164, -0.156, -0.148, -0.14, -0.132, -0.124, -0.116, -0.108, -0.1, -0.092, -0.084, -0.076, -0.068, -0.06, -0.052, -0.044, -0.036, -0.028, -0.02, -0.012, -0.004, 0.004, 0.012, 0.02, 0.028, 0.036, 0.044, 0.052, 0.06, 0.068, 0.076]",,,['right'],[0.8199277000001075],[None],up,1.7319032000000334,,1002.3282453,1002.3438535,1002.5939717,1002.5772978,1002.5773423,1002.5939717,,1003.5939775,,1003.5774223,pen,1.0,1.0,1002.5939717,1003.5939775,,,,,,,,,,,,,,,,,,,,,11,patients,B,2025-07-17_14h32.12.588,asymmetry_final,2024.2.4,60.0,2025-07-17 14h32.38.569890 -0600,,0.076,,11.5,10.0
1.0,1.0,-0.12,0.0,-0.18,0,0,0,False,False,False,0.06,0.06,0.11200000000000002,1.2173263934425715,True,-0.18,-0.12,0.18,0.12,3.0,3.0,0.0,4.0,2.0,baseline,149.0,2.9,0.18,1.0,-0.232,flat,flat_curv,0.0,-0.18,rew,pen,input_data/stims/Shape_2.90_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,0.2123469000000568,,,,"['right', 'right']","[0.9971186999998736, 1.4611162999999578]","[None, None]",up,1.4851381999999376,,4.0,0.0,4.0,0.0,0.0,3.0,3.0,29.0,1003.5939775,,,,,,,,,1003.5776784,0.0002529000000777,1004.612169,1004.6122134,1004.6273117,1005.6273125,1005.6107549,1005.6108496,9.849999992184166e-05,1006.945252,1006.9462643,1006.9607434,1006.9607434,1006.9607434,1006.9607434,1006.9607434,1006.9607434,1006.9607434,1008.4616528,"[-0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.224, -0.216, -0.208, -0.2, -0.192, -0.184, -0.176, -0.168, -0.16, -0.152, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.136, -0.128, -0.12]",,,"['right', 'right']","[0.9971186999998736, 1.4611162999999578]","[None, None]",up,1.4851381999999376,,1008.4618228,1008.4774126,1008.7274234,1008.7109541,1008.7110003,1008.7274234,,1009.7274062,,1009.7109378,pen,1.0,1.0,1008.7274234,1009.7274062,,,,,,,,,,,,,,,,,,,,,11,patients,B,2025-07-17_14h32.12.588,asymmetry_final,2024.2.4,60.0,2025-07-17 14h32.38.569890 -0600,,-0.12,,11.5,5.0
1.0,1.0,0.236,0.0,0.38,1,1,0,False,False,False,-0.14400000000000002,0.14400000000000002,0.45599999999999996,0.37417012875534045,False,0.38,0.236,0.38,0.236,4.0,4.0,0.0,4.0,2.0,baseline,121.0,0.1,-0.38,3.0,-0.22,curv,flat_curv,0.0,0.38,pen,rew,input_data/stims/Shape_0.10_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,0.2123469000000568,,,,['right'],[0.8156146999999692],[None],up,1.7436327999998866,,4.0,0.0,4.0,0.0,0.0,4.0,4.0,1.0,1009.7274062,,,,,,,,,1009.7112177,0.0002775000000383,1010.5963858,1010.5964303,1010.6108317,1011.6108476,1011.5943865000002,1011.5944822,9.890000001178124e-05,1013.079131,1013.0800964,1013.0942357,1013.0942357,1013.0942357,1013.0942357,1013.0942357,1013.0942357,1013.0942357,1014.8451844,"[-0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.212, -0.204, -0.196, -0.188, -0.18, -0.172, -0.164, -0.156, -0.148, -0.14, -0.132, -0.124, -0.116, -0.108, -0.1, -0.092, -0.084, -0.076, -0.068, -0.06, -0.052, -0.044, -0.036, -0.028, -0.02, -0.012, -0.004, 0.004, 0.012, 0.02, 0.028, 0.036, 0.044, 0.052, 0.06, 0.068, 0.076, 0.084, 0.092, 0.1, 0.108, 0.116, 0.124, 0.132, 0.14, 0.148, 0.156, 0.164, 0.172, 0.18, 0.188, 0.196, 0.204, 0.212, 0.22, 0.228, 0.236]",,,['right'],[0.8156146999999692],[None],up,1.7436327999998866,,1014.8453496,1014.8609344,1015.1109144,1015.0944109,1015.0944559,1015.1109144,,1016.1109361,,1016.0944842,rew,1.0,3.0,,,,,1015.1109144,1016.1109361,,,,,,,,,,,,,,,,,11,patients,B,2025-07-17_14h32.12.588,asymmetry_final,2024.2.4,60.0,2025-07-17 14h32.38.569890 -0600,,0.236,,39.5,39.0
0.0,1.0,0.032,-0.0,0.06,1,1,0,False,False,False,-0.027999999999999997,0.027999999999999997,0.152,0.7926756790123554,True,0.06,0.032,0.06,0.032,5.0,5.0,0.0,4.0,2.0,baseline,136.0,1.7,-0.06,3.0,-0.184,curv,curv_flat,0.0,-0.06,pen,rew,input_data/stims/Shape_1.70_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,0.2123469000000568,,,,['right'],[0.41211810000004334],[None],up,1.2841346000000158,,4.0,0.0,4.0,0.0,0.0,5.0,5.0,16.0,1016.1109361,,,,,,,,,1016.0947445000002,0.0002573000001575,1017.0798787,1017.0799731,1017.0943627,1018.0943923,1018.077799,1018.0778964,0.0001004000000648,1019.3627278,1019.3637962,1019.3777214000002,1019.3777214000002,1019.3777214000002,1019.3777214000002,1019.3777214000002,1019.3777214000002,1019.3777214000002,1020.678411,"[-0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.176, -0.168, -0.16, -0.152, -0.144, -0.136, -0.128, -0.12, -0.112, -0.104, -0.096, -0.088, -0.08, -0.072, -0.064, -0.056, -0.048, -0.04, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032]",,,['right'],[0.41211810000004334],[None],up,1.2841346000000158,,1020.6785594,1020.6944113,1020.9443605,1020.9278013,1020.9278471,1020.9443605,,1021.9444755,,1021.9279017,rew,1.0,3.0,,,,,1020.9443605,1021.9444755,,,,,,,,,,,,,,,,,11,patients,B,2025-07-17_14h32.12.588,asymmetry_final,2024.2.4,60.0,2025-07-17 14h32.38.569890 -0600,,-0.032,,23.5,24.0
1.0,1.0,-0.084,0.0,-0.14,0,0,0,False,False,False,0.05600000000000001,0.05600000000000001,0.24,0.6034695600000305,True,-0.14,-0.084,0.14,0.084,6.0,6.0,0.0,4.0,2.0,baseline,147.0,2.7,0.14,1.0,0.156,flat,flat_curv,0.0,-0.14,rew,pen,input_data/stims/Shape_2.70_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,0.2123469000000568,,,,"['right', 'left']","[0.07664859999999862, 0.4366711000000123]","[None, None]",up,1.5086739000000762,,4.0,0.0,4.0,0.0,0.0,6.0,6.0,27.0,1021.9444755,,,,,,,,,1021.9281714,0.0002652999999099,1022.9633336,1022.9633766,1022.9778394,1023.9778328,1023.9612665,1023.9613622,0.0001001000000542,1025.3459597,1025.3471801,1025.3612339,1025.3612339,1025.3612339,1025.3612339,1025.3612339,1025.3612339,1025.3612339,1026.8785862,"[0.156, 0.156, 0.156, 0.156, 0.156, 0.156, 0.164, 0.172, 0.18, 0.188, 0.196, 0.204, 0.212, 0.22, 0.228, 0.236, 0.244, 0.252, 0.26, 0.268, 0.276, 0.284, 0.292, 0.3, 0.308, 0.308, 0.308, 0.308, 0.3, 0.292, 0.284, 0.276, 0.268, 0.26, 0.252, 0.244, 0.236, 0.228, 0.22, 0.212, 0.204, 0.196, 0.188, 0.18, 0.172, 0.164, 0.156, 0.148, 0.14, 0.132, 0.124, 0.116, 0.108, 0.1, 0.092, 0.084, 0.076, 0.068, 0.06, 0.052, 0.044, 0.036, 0.028, 0.02, 0.012, 0.004, -0.004, -0.012, -0.02, -0.028, -0.036, -0.044, -0.052, -0.06, -0.068, -0.076, -0.084, -0.084, -0.084, -0.084, -0.084, -0.084, -0.084, -0.084, -0.084, -0.084, -0.084, -0.084, -0.084, -0.084, -0.084, -0.084, -0.084]",,,"['right', 'left']","[0.07664859999999862, 0.4366711000000123]","[None, None]",up,1.5086739000000762,,1026.8787598,1026.8945816,1027.1446294,1027.1280278000002,1027.1280743,1027.1446294,,1028.1446783,,1028.1280446,pen,1.0,1.0,1027.1446294,1028.1446783,,,,,,,,,,,,,,,,,,,,,11,patients,B,2025-07-17_14h32.12.588,asymmetry_final,2024.2.4,60.0,2025-07-17 14h32.38.569890 -0600,,-0.084,,13.5,7.5
1.0,1.0,-0.036,0.0,-0.22,0,0,0,False,False,False,0.184,0.184,0.224,0.32246764957257734,False,-0.22,-0.036,0.22,0.036,7.0,7.0,0.0,4.0,2.0,baseline,151.0,3.1,0.22,1.0,0.188,flat,flat_curv,0.0,-0.22,rew,pen,input_data/stims/Shape_3.10_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,0.2123469000000568,,,,"['left', 'left']","[0.1624645999997938, 0.52248069999996]","[None, None]",up,0.754574299999831,,4.0,0.0,4.0,0.0,0.0,7.0,7.0,31.0,1028.1446783,,,,,,,,,1028.1282992,0.0002515999999559,1029.0628492,1029.0629475,1029.0780015,1030.0780088,1030.0614401,1030.0615368,0.0001005999999961,1031.3953695,1031.3963909,1031.4113739,1031.4113739,1031.4113739,1031.4113739,1031.4113739,1031.4113739,1031.4113739,1032.17873,"[0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.18, 0.172, 0.164, 0.156, 0.148, 0.14, 0.132, 0.124, 0.116, 0.108, 0.1, 0.092, 0.084, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.068, 0.06, 0.052, 0.044, 0.036, 0.028, 0.02, 0.012, 0.004, -0.004, -0.012, -0.02, -0.028, -0.036, -0.036]",,,"['left', 'left']","[0.1624645999997938, 0.52248069999996]","[None, None]",up,0.754574299999831,,1032.17887,1032.194739,1032.4447815,1032.4281653,1032.4282094,1032.4447815,,1033.4447074,,1033.4282178,pen,1.0,1.0,1032.4447815,1033.4447074,,,,,,,,,,,,,,,,,,,,,11,patients,B,2025-07-17_14h32.12.588,asymmetry_final,2024.2.4,60.0,2025-07-17 14h32.38.569890 -0600,,-0.036,,9.5,17.0
0.0,1.0,-0.048,-0.0,0.02,1,0,-1,False,False,True,-0.068,0.068,0.048,1.8350263793101067,True,0.02,-0.048,0.02,-0.048,8.0,8.0,0.0,4.0,2.0,baseline,138.0,1.9,-0.02,3.0,0.096,curv,curv_flat,0.0,-0.02,pen,rew,input_data/stims/Shape_1.90_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,0.2123469000000568,,,,['left'],[0.5603198999999677],[None],up,1.064315299999862,,4.0,0.0,4.0,0.0,0.0,8.0,8.0,18.0,1033.4447074,,,,,,,,,1033.4285056,0.0002829000000019,1034.3634425,1034.3634937,1034.3780981,1035.3781522000002,1035.361592,1035.3616879,0.0001005000001441,1036.8456853,1036.8469951,1036.8615295,1036.8615295,1036.8615295,1036.8615295,1036.8615295,1036.8615295,1036.8615295,1037.9290641,"[0.104, 0.112, 0.12, 0.128, 0.136, 0.144, 0.152, 0.16, 0.168, 0.176, 0.184, 0.192, 0.2, 0.208, 0.216, 0.224, 0.232, 0.24, 0.248, 0.256, 0.264, 0.272, 0.28, 0.288, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.288, 0.28, 0.272, 0.264, 0.256, 0.248, 0.24, 0.232, 0.224, 0.216, 0.208, 0.2, 0.192, 0.184, 0.176, 0.168, 0.16, 0.152, 0.144, 0.136, 0.128, 0.12, 0.112, 0.104, 0.096, 0.088, 0.08, 0.072, 0.064, 0.056, 0.048]",,,['left'],[0.5603198999999677],[None],up,1.064315299999862,,1037.9292074,1037.9448365,1038.1949326,1038.1783482,1038.178392,1038.1949326,,1039.1949752,,1039.1784109,rew,0.0,-1.0,,,1038.1949326,1039.1949752,,,,,,,,,,,,,,,,,,,11,patients,B,2025-07-17_14h32.12.588,asymmetry_final,2024.2.4,60.0,2025-07-17 14h32.38.569890 -0600,,0.048,,21.5,14.5
